user_id,card_number_last4,transaction_amount,transaction_type,transaction_date_time,location,is_fraud
227,4085,24.46,Travel,2025-10-16 11:15:01.577994,South Lori,0
73,5896,45.07,Food,2026-01-14 11:07:01.837274,Lake Elizabeth,0
18,6145,165.77,Bills,2026-01-03 16:05:02.129191,Griffinview,0
462,9596,145.17,Shopping,2026-03-08 19:37:01.696986,Lake Reneechester,0
337,3403,20.55,Entertainment,2025-12-14 13:14:01.755026,Port William,0
453,1972,188.37,Bills,2025-11-22 18:46:02.011081,Lake Kennethville,0
342,3519,64.92,Entertainment,2025-12-13 11:06:01.933345,New Michael,0
458,4770,101.53,Entertainment,2026-02-01 20:54:02.079712,Port Cindy,0
23,9258,50.25,Bills,2026-02-12 20:25:01.490936,Tammyfurt,0
256,6839,102.67,Entertainment,2025-10-28 15:16:01.865347,Curtisfurt,0
126,8466,22.21,Travel,2026-02-20 18:50:01.839335,Port Martinville,0
283,2422,46.28,Food,2026-02-06 11:11:01.597807,West Emily,0
397,0920,37.03,Shopping,2026-03-12 21:35:01.886800,South Matthew,0
117,6819,57.99,Bills,2026-02-20 11:51:01.777365,Brianbury,0
309,1069,131.11,Entertainment,2025-11-28 23:33:01.683455,Port Phillipchester,0
360,5536,80.32,Travel,2026-02-11 11:51:02.000675,Christopherland,0
177,6737,49.04,Shopping,2025-12-03 00:21:01.770509,East Elizabethberg,0
363,4591,46.24,Entertainment,2025-11-23 14:24:01.633254,Garciastad,0
114,3485,69.65,Travel,2025-10-13 18:06:01.631503,East Kaitlyn,0
352,1371,45.33,Travel,2025-12-23 19:57:01.670141,Krauseburgh,0
499,2868,95.9,Entertainment,2026-03-11 17:40:01.503002,Lake Jessicaport,0
340,7750,23.05,Entertainment,2026-03-09 12:09:01.958109,Sullivanton,0
36,0585,20.09,Shopping,2025-11-29 17:37:01.634289,South Bethton,0
195,3748,45.85,Food,2026-02-03 17:56:01.822715,North Amandaview,0
493,0160,123.89,Shopping,2026-02-22 20:59:01.511537,Alyssaport,0
233,3166,112.59,Travel,2026-03-07 12:14:01.879768,Vazqueztown,0
206,4492,39.55,Food,2025-10-25 16:57:02.093256,Lake Laura,0
45,7813,46.16,Food,2025-11-07 22:59:01.953818,Hollyfort,0
265,0299,79.4,Entertainment,2025-11-06 00:19:01.848493,South Davidfurt,0
408,6935,135.1,Shopping,2026-03-22 20:43:01.961087,South Aprilland,0
232,2846,74.79,Shopping,2025-10-14 15:16:01.862923,Gonzalezmouth,0
242,9805,44.19,Food,2026-02-20 19:22:01.990186,Jasonhaven,0
157,5226,92.48,Bills,2026-02-18 19:09:01.617803,Port Jamiefurt,0
442,1522,40.99,Food,2025-10-24 12:19:01.966591,North Alexisville,0
250,6439,41.45,Travel,2025-10-24 11:25:01.683398,New Nicholasport,0
10,2820,17.7,Food,2026-02-19 19:05:01.844366,East Tammy,0
182,8430,162.8,Bills,2026-01-20 15:15:02.134158,Port Marcus,0
319,0247,49.55,Food,2026-01-27 12:04:01.741124,East Emily,0
245,4122,36.25,Food,2026-03-25 20:43:02.138829,Brianhaven,0
322,7036,86.75,Bills,2025-10-28 13:04:01.624488,Heathborough,0
325,2204,75.88,Entertainment,2026-01-20 20:29:02.035974,Shafferview,0
8,5714,23.27,Travel,2025-10-03 20:58:02.038783,South Michael,0
87,8013,30.18,Food,2026-03-04 13:12:02.017193,Michelleside,0
93,1768,19.67,Food,2025-12-27 19:05:01.954333,Port Davidville,0
323,1697,30.57,Shopping,2026-03-05 19:42:01.656638,South Lukemouth,0
396,2663,96.69,Shopping,2026-03-25 20:52:01.972354,Lake Danielhaven,0
166,5912,10.37,Travel,2025-12-03 17:59:02.060882,Aprilbury,0
39,7849,96.66,Entertainment,2025-12-14 21:09:01.632396,Andersonview,0
455,1069,111.68,Travel,2026-01-10 18:14:01.944179,Calebfort,0
143,7376,3559.5,Transfer,2026-03-16 04:21:02.144214,Kyrgyz Republic,1
215,9036,77.47,Bills,2025-12-27 22:08:01.628141,Austinmouth,0
187,7077,99.75,Entertainment,2026-01-28 22:53:01.947432,Howardmouth,0
348,9776,177.43,Bills,2025-10-27 15:34:02.006764,Murrayview,0
487,3093,22.47,Food,2025-11-27 22:03:02.086084,Brownborough,0
222,6733,102.39,Travel,2026-03-23 19:39:02.011813,Port Seth,0
498,0814,19.57,Food,2025-11-24 17:31:01.685408,Duncanburgh,0
351,0519,33.75,Food,2026-02-12 16:15:02.124830,Franciscomouth,0
462,7702,38.42,Travel,2025-11-05 12:58:01.692800,North Jacqueline,0
145,8347,3978.21,Transfer,2025-11-19 05:40:02.145484,Mauritius,1
244,0636,45.12,Food,2026-01-05 15:05:01.911526,West Carol,0
5,1708,29.98,Travel,2026-01-13 13:06:01.818147,North Brian,0
266,3173,62.22,Travel,2026-01-30 16:00:01.586822,West Peterland,0
210,4296,25.59,Food,2026-03-11 10:34:01.909958,New Matthewfurt,0
257,9392,146.89,Shopping,2026-01-14 22:38:02.111878,New Tina,0
476,2702,85.76,Entertainment,2026-02-05 13:19:02.065818,Singhchester,0
45,6572,101.01,Entertainment,2025-11-30 16:20:02.069223,Adrianfurt,0
80,4664,8.58,Food,2026-02-25 23:46:01.716453,West Nicoleside,0
220,5621,27.49,Food,2026-01-30 22:13:01.958617,West Veronica,0
225,7737,1042.44,Transfer,2026-01-15 06:43:02.139939,Dominican Republic,1
236,3664,107.36,Travel,2026-02-10 18:18:01.792999,East Christophermouth,0
89,8075,33.48,Food,2025-11-01 13:24:02.049108,South Matthew,0
190,0636,4376.63,Travel,2026-01-07 05:26:02.143743,Tanzania,1
312,2827,188.2,Bills,2025-11-29 20:59:01.863948,Lake Michaelfurt,0
109,2464,47.87,Food,2026-03-22 15:56:01.639643,South Thomas,0
341,8016,11.23,Food,2026-01-01 22:57:01.941953,South Angelaland,0
212,7457,110.43,Travel,2025-10-23 22:49:01.593920,South Sarah,0
231,5536,96.29,Travel,2025-12-15 21:16:01.546618,West Teresa,0
300,0170,61.97,Entertainment,2026-03-11 14:01:01.941002,Michaelshire,0
329,3558,42.94,Food,2026-03-05 10:40:01.645024,Moseschester,0
118,1900,167.47,Bills,2025-11-08 10:52:01.550026,South Bradstad,0
457,7845,13.63,Entertainment,2026-02-11 21:26:02.126092,Richardville,0
185,5494,135.24,Bills,2025-10-16 14:50:01.652186,Port Susanshire,0
315,8601,12.53,Food,2026-01-05 22:35:01.611571,North Jeremy,0
316,4577,18.84,Shopping,2025-11-10 16:53:02.119341,Port Amanda,0
72,2654,35.45,Food,2026-02-14 11:16:01.480790,Ericmouth,0
283,6661,12.81,Food,2025-11-13 13:39:01.917745,Port Amandaside,0
338,3078,38.06,Shopping,2025-11-11 13:58:01.668497,South Sarah,0
104,6843,4459.8,Shopping,2026-02-25 03:57:02.146171,Puerto Rico,1
30,6723,66.42,Travel,2026-01-14 10:58:01.761521,Frenchhaven,0
90,9646,36.68,Food,2025-10-04 10:15:01.761008,West Samuelfort,0
435,6200,23.52,Entertainment,2025-10-11 18:34:02.091057,Aliciaton,0
149,4029,39.44,Travel,2025-11-08 21:28:02.054530,Lake Cherylview,0
443,6405,142.95,Bills,2026-02-03 18:20:01.965373,Masonshire,0
143,1071,112.07,Shopping,2026-01-14 11:14:01.626183,North Vanessaville,0
455,2267,110.82,Shopping,2025-12-09 16:50:01.785906,Dawnhaven,0
132,3948,33.44,Food,2026-03-22 14:09:02.132524,Staceytown,0
191,0930,129.61,Travel,2025-12-08 16:50:01.552449,Richardsonstad,0
450,7961,63.95,Bills,2025-12-22 14:26:01.722932,Port Robertside,0
435,5312,78.87,Bills,2025-09-28 16:04:01.861886,Timothybury,0
137,5404,105.01,Shopping,2025-12-05 17:32:01.834215,Richardland,0
146,8676,64.15,Travel,2026-01-29 09:55:01.669288,New Tony,0
350,2567,41.39,Entertainment,2025-12-21 13:17:01.875236,Smithstad,0
499,0100,60.5,Entertainment,2026-03-19 21:22:01.598437,Lake Benjaminton,0
286,2212,48.15,Entertainment,2026-02-17 19:35:02.097236,Marcside,0
212,9096,157.79,Bills,2026-02-20 16:44:01.875124,West Jenniferburgh,0
362,5944,46.25,Food,2026-02-16 16:00:01.915240,West Cheryl,0
130,8946,94.13,Travel,2026-01-29 20:04:01.668035,North Autumnport,0
359,9413,120.43,Travel,2025-12-20 17:10:01.573052,West Sandrachester,0
220,7921,52.94,Shopping,2025-12-23 20:16:01.827540,Millerstad,0
333,6879,53.18,Travel,2025-12-29 18:35:01.518008,Medinaland,0
260,4026,1939.15,Shopping,2026-03-15 05:26:02.144693,Northern Mariana Islands,1
10,9665,153.75,Bills,2025-12-08 11:07:01.942546,Lake Justinfurt,0
426,4670,14.56,Entertainment,2025-11-05 16:27:01.657476,Lake Bradley,0
241,6122,61.25,Bills,2026-03-22 19:50:02.103841,East Crystalfurt,0
6,0530,106.84,Bills,2026-02-26 21:17:01.930783,Lauratown,0
261,0654,130.33,Entertainment,2026-03-21 14:47:02.087764,Dawsonburgh,0
384,8217,136.17,Travel,2026-02-18 15:43:01.910715,Millershire,0
469,6325,33.55,Shopping,2025-10-22 10:57:01.871079,Hayesbury,0
86,1482,163.72,Bills,2026-03-06 20:33:02.091752,West Clayton,0
448,8057,112.61,Travel,2025-10-28 22:36:01.528728,North Terrychester,0
485,9652,18.7,Food,2026-02-01 10:45:01.500919,Port Gabrielleberg,0
413,5736,178.59,Bills,2026-03-14 18:03:02.095100,Kevinport,0
422,7667,84.84,Shopping,2025-09-28 20:01:01.633509,Loriview,0
345,0322,4927.2,Shopping,2025-12-29 06:24:02.143175,Mexico,1
391,2846,61.81,Bills,2026-01-25 22:37:01.697831,Stevenside,0
116,5679,130.06,Travel,2025-11-03 22:08:01.517349,Port Dillon,0
79,3684,194.58,Bills,2026-01-26 10:34:01.598850,Angelfurt,0
477,8881,110.19,Shopping,2026-02-20 19:01:01.759071,Kayleetown,0
283,5827,5.7,Food,2026-03-22 20:27:01.770766,Susanview,0
365,4525,138.06,Entertainment,2026-03-16 16:33:01.685227,Bowmanside,0
272,7505,108.8,Travel,2026-01-26 12:42:01.968310,Anthonyborough,0
429,2550,125.92,Travel,2025-12-25 16:35:01.741543,Perezville,0
459,0882,138.71,Shopping,2025-11-02 09:45:01.885310,South Karen,0
475,8144,107.3,Bills,2025-12-17 18:22:01.576671,Ericamouth,0
388,8601,96.32,Shopping,2026-01-01 09:49:02.087162,South Christyland,0
14,8912,31.37,Food,2025-12-22 22:05:01.736847,Lake Luke,0
168,6767,10.35,Entertainment,2025-10-21 21:08:01.525284,Devonbury,0
384,1645,194.95,Bills,2026-02-21 19:42:02.100561,New Triciaport,0
404,4767,20.07,Travel,2025-12-28 22:20:01.920387,Stevenfurt,0
126,6858,135.02,Entertainment,2025-12-18 21:13:01.654310,Carterborough,0
41,4997,132.24,Travel,2025-12-26 21:19:02.131589,Bettybury,0
204,9231,139.12,Bills,2025-11-23 20:18:01.997491,Cameronland,0
457,9497,50.32,Shopping,2026-01-15 19:45:02.125920,Christinafurt,0
76,5594,30.69,Travel,2026-01-20 21:29:01.635455,Pamstad,0
180,8411,27.62,Travel,2026-03-16 18:19:02.080712,South Jack,0
363,7957,72.8,Bills,2025-10-17 23:03:01.974372,Watsonland,0
209,4778,131.24,Bills,2025-11-12 23:46:01.882397,Youngland,0
3,2649,39.29,Food,2026-02-25 14:56:01.909657,New Elizabeth,0
325,5586,108.29,Travel,2025-10-23 11:30:01.641007,Nobleland,0
344,7534,74.4,Entertainment,2026-02-15 10:02:01.855062,South Laurenport,0
499,8400,45.27,Food,2025-10-08 12:52:01.519428,Juanstad,0
187,9700,119.02,Shopping,2025-11-03 14:04:01.892266,Colinmouth,0
370,5705,18.71,Food,2026-03-14 23:43:02.023754,East Robert,0
252,4742,29.56,Shopping,2025-11-23 21:19:01.729932,South Rogerborough,0
427,4709,129.62,Entertainment,2025-11-23 12:32:02.042350,Douglasmouth,0
494,2525,132.99,Travel,2025-12-03 00:05:01.842157,North Shelley,0
312,3573,46.35,Travel,2026-02-22 19:01:01.569700,Davidborough,0
143,3550,2493.14,Transfer,2026-01-15 03:18:02.143672,Kyrgyz Republic,1
33,9929,76.32,Shopping,2025-09-29 12:02:01.727862,South Lisahaven,0
336,9697,135.8,Bills,2026-01-27 09:50:01.535473,East Williamport,0
462,0616,146.08,Entertainment,2026-01-27 16:59:01.682605,New Staceystad,0
323,7857,31.2,Food,2025-12-04 00:31:01.531264,Christineside,0
456,8045,48.11,Food,2025-12-01 19:05:01.643786,Smithton,0
335,7907,37.0,Entertainment,2026-03-03 22:51:01.757752,Jamesside,0
90,6850,21.52,Food,2025-11-01 18:01:01.629322,New Billy,0
366,9941,23.05,Food,2026-02-16 22:54:02.122559,New Steve,0
414,2110,13.32,Shopping,2026-01-03 17:16:01.637792,Ronaldfurt,0
226,8921,4597.53,Shopping,2025-12-02 06:31:02.144113,United Kingdom,1
344,8444,52.89,Bills,2025-12-11 16:40:01.698973,Port Patrick,0
255,5167,186.24,Bills,2025-10-02 14:56:01.914158,Port Erinchester,0
31,6586,46.37,Travel,2026-02-04 14:46:01.601743,New Christineville,0
84,4026,37.14,Food,2026-01-20 23:47:01.743626,New Michaelmouth,0
246,4907,37.91,Food,2025-11-06 12:43:01.700664,Payneburgh,0
66,1753,46.36,Food,2026-01-19 09:58:01.608090,Lake Meghanville,0
469,7876,25.88,Food,2025-12-27 22:28:01.860685,Lake Christopher,0
451,5862,97.64,Shopping,2026-01-15 18:10:01.517102,Wigginsshire,0
347,1319,11.29,Travel,2025-11-19 22:39:01.952824,Port Andrewmouth,0
467,6318,4268.9,Shopping,2026-02-12 04:19:02.140450,Guatemala,1
297,9177,142.33,Entertainment,2025-11-20 11:10:02.114040,Jonesmouth,0
45,7410,89.9,Bills,2025-09-30 19:13:01.852918,West Jeffrey,0
310,5813,155.3,Bills,2025-12-09 23:18:01.764612,Steveshire,0
20,6888,124.28,Bills,2026-03-07 22:12:01.663752,New Rebeccahaven,0
78,1906,107.02,Shopping,2026-02-07 23:23:01.960163,Haynesshire,0
310,2010,44.57,Shopping,2025-10-25 20:53:01.945106,Port Mark,0
100,1585,28.76,Food,2026-02-05 13:05:02.081542,New Laura,0
215,5033,72.89,Shopping,2025-12-08 22:34:01.481232,Port Leslieview,0
114,5149,12.53,Shopping,2025-12-20 12:43:01.671282,East Andrewtown,0
284,1204,70.42,Bills,2025-10-31 21:37:01.966110,West Rachelmouth,0
128,7383,86.08,Shopping,2025-12-25 10:59:02.083086,Robinsonberg,0
205,2499,127.34,Bills,2025-11-03 13:15:02.078641,Singletonport,0
139,8689,2158.77,Transfer,2025-12-13 05:26:02.139804,Lithuania,1
276,2546,68.39,Bills,2025-10-30 23:13:02.133742,Sarahview,0
314,4383,79.53,Entertainment,2025-12-20 15:45:01.736509,South Richard,0
206,3336,13.32,Food,2025-11-02 16:59:01.515033,Keithfort,0
228,5339,113.7,Bills,2025-11-29 22:05:01.893365,Port Brittney,0
213,1042,102.94,Bills,2025-12-20 10:48:01.859749,South Anneview,0
114,8938,95.08,Bills,2025-10-13 18:16:01.517048,Shawnberg,0
163,9896,57.33,Shopping,2026-02-18 19:23:01.873457,Lake Courtney,0
141,3365,112.34,Travel,2026-01-03 12:31:02.052219,Osbornstad,0
80,5339,125.83,Bills,2026-02-24 22:06:01.831299,Lake Joseph,0
457,2227,169.69,Bills,2025-09-29 21:43:01.945931,New Angelafurt,0
232,4100,135.82,Shopping,2026-01-19 11:30:01.509771,South Raymond,0
82,6084,38.51,Food,2026-02-15 17:46:01.557610,Lake Scott,0
395,1278,84.03,Bills,2026-03-04 13:36:01.789238,Johnsonstad,0
472,3316,33.74,Food,2026-03-24 13:08:01.610216,Michaelshire,0
65,6658,42.52,Food,2025-10-04 20:49:01.658443,Jeffersonhaven,0
110,5093,28.68,Food,2026-01-07 22:57:01.949235,Port Joseph,0
332,8505,79.77,Shopping,2025-12-11 18:24:01.497953,Aaronfurt,0
381,7965,95.73,Travel,2025-12-26 13:45:02.034399,Wendystad,0
69,1189,128.46,Entertainment,2026-01-26 21:20:01.566320,Courtneyville,0
70,2229,10.99,Entertainment,2025-12-18 11:00:02.060452,North Charlesmouth,0
50,1465,1074.41,Shopping,2025-10-15 06:17:02.145805,Guernsey,1
47,8867,120.11,Entertainment,2026-02-16 17:21:02.110963,New Billymouth,0
300,9677,109.45,Shopping,2025-12-17 15:01:01.957728,West Michaelmouth,0
312,1750,10.59,Food,2026-02-20 19:59:01.656244,West Mary,0
434,3110,171.25,Bills,2026-02-08 10:40:01.543442,East Melinda,0
137,2879,130.9,Travel,2026-01-06 00:23:01.786220,Brianhaven,0
497,2372,124.2,Bills,2026-01-14 21:56:01.812350,Lake Kimberlychester,0
413,2873,112.41,Bills,2025-10-22 19:58:01.903636,South Carrieport,0
196,0111,22.95,Food,2025-11-12 13:28:01.596931,Kellyville,0
270,0538,79.75,Entertainment,2026-02-01 13:07:02.068873,Katherinebury,0
325,1025,23.28,Food,2026-03-05 15:37:01.779423,East James,0
90,2903,55.69,Bills,2025-10-12 13:17:01.532476,New Jasonmouth,0
355,7756,64.48,Entertainment,2025-09-30 18:29:01.640070,Lake Angelicaport,0
388,9151,122.21,Bills,2026-03-15 12:01:02.112235,Sarahbury,0
337,6456,29.97,Shopping,2026-02-20 20:56:01.627918,Kyleberg,0
112,2374,137.35,Entertainment,2026-01-29 11:02:02.059307,West Mary,0
171,4449,48.51,Food,2026-03-03 19:52:01.911346,Lake Stevenfort,0
384,3371,60.43,Entertainment,2025-10-07 11:28:01.569017,North Joshuaton,0
133,1734,121.77,Bills,2025-12-20 17:27:01.790533,Port David,0
126,6079,123.28,Travel,2025-12-18 19:30:02.117639,Hartchester,0
214,3875,78.86,Shopping,2026-03-23 19:54:01.586104,East Steve,0
347,6033,140.19,Shopping,2025-11-29 17:50:01.522790,Brandonhaven,0
250,9375,114.86,Shopping,2026-02-15 16:04:01.663808,Lake Kristaberg,0
291,3394,3697.54,Shopping,2025-11-12 04:17:02.140938,Sierra Leone,1
277,3892,43.38,Travel,2026-01-06 20:47:02.037618,South John,0
43,8837,127.96,Travel,2026-02-06 18:20:01.612274,East Kevinshire,0
304,8526,49.48,Food,2025-10-13 22:26:01.853028,Mirandatown,0
221,1738,49.75,Travel,2025-12-25 20:21:02.115101,Velasquezchester,0
387,3391,74.38,Bills,2025-10-11 12:14:01.783450,West Seanbury,0
374,4596,49.21,Entertainment,2025-12-15 15:39:01.964977,East Antonioberg,0
429,0353,62.62,Entertainment,2026-02-07 23:38:01.683893,North Thomas,0
24,6671,33.18,Food,2026-01-23 09:46:01.525626,Samanthahaven,0
235,2581,89.73,Shopping,2026-03-02 23:40:02.093705,Wagnerfurt,0
175,4041,33.12,Food,2025-10-06 22:32:01.721984,Thompsonfort,0
129,9534,46.01,Food,2025-12-29 14:00:02.084582,Orozcomouth,0
243,8266,115.22,Shopping,2025-10-04 19:09:02.108146,New Samantha,0
162,7798,40.89,Travel,2025-11-30 17:32:01.885618,Sylviafurt,0
283,8186,56.83,Bills,2025-11-14 16:17:01.789752,Lake Juliaberg,0
143,3847,37.08,Shopping,2026-03-19 14:10:01.890562,Lake Sandra,0
210,7120,111.79,Bills,2025-10-02 12:13:01.983745,East Sarahville,0
441,2033,132.84,Shopping,2025-10-17 11:12:01.978517,Nicholasport,0
44,0169,9.74,Food,2025-12-23 14:35:02.064113,New Raymondfurt,0
235,1652,2117.0,Transfer,2026-03-11 04:53:02.142598,Thailand,1
26,2461,2136.74,Shopping,2026-02-26 02:39:02.142780,Singapore,1
468,6843,19.07,Food,2026-02-01 14:06:02.059368,Wilsonside,0
357,7284,129.04,Travel,2026-02-28 21:46:01.494178,Bryantton,0
163,2304,15.92,Shopping,2026-03-03 19:11:01.761972,Perrymouth,0
248,7909,35.12,Food,2025-11-11 13:22:02.053083,West Bethville,0
403,7055,128.01,Shopping,2025-10-09 11:05:01.598040,Timothybury,0
373,4906,20.54,Food,2026-03-08 19:01:01.865928,Lake Dawn,0
7,1469,138.11,Bills,2025-10-30 22:22:02.073840,New Amandabury,0
409,0444,3168.03,Transfer,2025-12-12 06:10:02.141328,Ecuador,1
102,5606,49.77,Shopping,2025-11-23 23:55:01.610684,Meganburgh,0
388,7096,125.86,Entertainment,2025-11-16 20:32:01.928513,Allenmouth,0
455,3817,12.38,Food,2025-11-02 16:41:01.810096,Davisview,0
327,9750,36.03,Food,2025-12-28 23:48:01.880527,Lake Tracy,0
293,4400,80.31,Shopping,2026-02-10 14:07:02.125720,Smithberg,0
293,8336,140.97,Shopping,2026-01-01 14:14:01.611924,New Tammyhaven,0
233,1689,24.12,Shopping,2025-10-30 11:28:02.052093,Robinborough,0
305,3135,26.44,Food,2026-01-05 14:46:01.708091,Port Christinamouth,0
202,0800,84.73,Shopping,2026-03-11 10:11:01.893422,North Benjaminside,0
289,4042,149.97,Entertainment,2025-11-26 10:47:01.836453,Jacobsbury,0
166,3563,43.7,Entertainment,2026-02-14 13:03:01.561580,Danielmouth,0
433,2648,31.63,Travel,2026-03-05 19:28:02.012431,Woodardborough,0
40,0510,25.02,Entertainment,2025-09-28 22:40:01.700030,Hensleyton,0
265,0019,2922.06,Travel,2025-11-18 04:17:02.146232,Suriname,1
182,8289,130.41,Shopping,2025-12-27 09:59:01.837494,South Michael,0
314,1025,178.9,Bills,2026-03-04 11:06:01.650501,Webershire,0
46,9515,191.06,Bills,2025-11-14 11:41:02.054287,West Jacqueline,0
252,5552,84.96,Entertainment,2026-01-19 21:49:01.960035,Hallshire,0
16,5260,100.39,Entertainment,2025-10-29 17:12:01.787373,North Timothy,0
282,0914,25.47,Food,2025-12-17 13:59:01.497471,West Jasonton,0
86,5066,100.23,Entertainment,2025-12-28 13:16:01.835273,Port Michelle,0
147,9102,54.32,Bills,2026-03-01 20:21:01.699420,Hornfort,0
210,9989,88.63,Shopping,2026-03-07 17:23:01.693077,New Katherine,0
111,0150,46.77,Food,2025-11-29 23:31:02.058667,Port Victoriahaven,0
493,2609,69.42,Bills,2026-01-20 15:44:01.998237,Madisonport,0
255,3209,39.4,Food,2025-11-07 23:33:01.789865,New Tracy,0
69,3089,125.98,Bills,2025-10-23 11:15:02.026109,South Kayla,0
1,0637,54.94,Entertainment,2026-02-08 23:18:01.998916,East Angela,0
324,4078,19.7,Food,2025-11-12 13:54:01.807100,Jamesborough,0
110,5451,68.69,Shopping,2025-10-25 18:32:01.820404,West Jefferyborough,0
9,6876,54.19,Bills,2025-10-01 15:31:01.615726,West Jacquelinebury,0
7,2757,25.47,Travel,2025-10-29 13:00:02.036459,East Kimberlyview,0
195,6990,14.02,Travel,2025-12-20 12:10:01.494778,Port Charlesshire,0
498,5061,119.67,Entertainment,2026-01-02 16:45:02.121977,South Jennifer,0
286,5270,97.91,Entertainment,2025-11-17 20:09:01.991546,West Sean,0
342,8348,48.16,Food,2026-02-01 15:21:01.650696,South Heidi,0
264,0118,123.7,Travel,2025-12-22 10:27:02.088780,North Martin,0
333,7084,142.36,Entertainment,2026-03-20 13:29:02.113345,South Maryton,0
227,9186,41.29,Food,2026-01-25 17:03:01.956927,South Jesseberg,0
484,7508,48.05,Food,2025-12-15 21:20:01.848324,South Donnashire,0
241,8261,142.3,Bills,2025-10-18 09:55:01.507526,Morristown,0
288,3547,37.33,Food,2026-02-27 16:01:01.853688,South Robert,0
24,4597,56.22,Shopping,2025-12-16 16:18:01.993055,Alexisport,0
399,9479,30.49,Travel,2025-11-24 13:39:01.627056,Raytown,0
313,3486,115.24,Entertainment,2025-10-17 19:53:01.669109,Brianbury,0
8,8138,139.56,Shopping,2026-01-20 22:02:01.810548,Jeremyport,0
210,5392,76.69,Entertainment,2026-03-06 22:34:01.930903,New Jamesburgh,0
389,8223,51.04,Travel,2025-10-31 12:02:01.821607,West Jason,0
230,5885,3236.0,Shopping,2026-01-02 03:37:02.145282,Luxembourg,1
179,3697,74.55,Shopping,2026-02-28 21:33:01.808197,Lake Benjaminstad,0
400,2583,128.26,Shopping,2025-10-20 15:01:01.684678,East Ellenside,0
83,9497,112.62,Shopping,2026-02-03 20:36:02.092565,Sheltonfort,0
38,4047,79.34,Shopping,2026-02-21 20:18:01.689383,East Charlesmouth,0
182,7279,46.02,Travel,2026-01-07 11:07:02.053265,Espinozashire,0
441,3542,100.29,Entertainment,2026-03-19 15:56:01.992639,East Richardport,0
260,7952,64.65,Entertainment,2026-02-24 10:44:01.925745,Jamiefurt,0
111,7759,20.7,Food,2026-03-15 17:33:01.890621,East Crystalmouth,0
434,2719,119.73,Bills,2025-11-04 17:28:02.093479,Lake Abigailhaven,0
52,4368,16.38,Travel,2026-02-19 18:30:01.875655,East Rebecca,0
116,8572,2861.87,Transfer,2026-03-03 03:41:02.140922,Armenia,1
466,3523,72.69,Travel,2026-01-12 14:41:02.114990,Port Monique,0
169,5918,13.99,Food,2026-01-20 21:41:01.845146,Hayleybury,0
140,1051,122.26,Travel,2025-10-13 22:24:02.028854,New Kyleshire,0
26,9221,3749.69,Transfer,2025-12-29 03:12:02.141341,Slovenia,1
292,5299,33.39,Food,2025-10-02 16:52:01.723275,Jenniferside,0
39,3982,68.52,Bills,2025-11-19 22:45:02.117062,North Kristen,0
240,4462,195.73,Bills,2026-01-19 22:55:01.954577,Williamhaven,0
164,2745,99.07,Shopping,2025-10-20 23:24:01.533365,East Cynthia,0
280,9383,54.97,Travel,2025-10-18 15:21:01.508964,South Patrick,0
86,6727,12.41,Shopping,2025-11-17 19:24:01.710676,South Elaine,0
49,1881,132.16,Travel,2025-10-12 12:00:01.838299,Lake Gregory,0
395,8389,83.9,Bills,2026-03-21 23:40:01.787317,South Amanda,0
192,1905,184.94,Bills,2026-01-21 10:54:01.486168,Barbarafurt,0
408,2221,26.09,Shopping,2025-11-23 22:23:01.905739,Garciamouth,0
265,3944,3848.6,Travel,2026-01-21 07:13:02.144033,Peru,1
368,4437,168.88,Bills,2025-11-09 20:30:01.768890,North Sandraberg,0
52,7636,162.85,Bills,2025-10-08 14:37:01.722858,Hopkinsland,0
152,2316,54.84,Shopping,2025-10-19 10:49:01.545183,Gregorytown,0
492,0875,35.78,Food,2026-02-13 22:16:01.575467,Port Robin,0
55,9422,9.44,Food,2025-11-23 18:26:01.522137,New Lukehaven,0
160,9805,30.13,Travel,2026-03-08 10:45:01.663085,Jacquelineside,0
163,3967,64.16,Shopping,2026-02-20 16:02:01.527660,Port Sarahchester,0
74,5994,132.99,Bills,2025-11-26 12:56:01.863839,Deannaland,0
251,0470,3119.07,Transfer,2025-10-04 04:33:02.140608,Algeria,1
465,1702,26.94,Shopping,2025-11-08 11:15:01.705530,Port Mark,0
306,8127,22.78,Food,2025-12-18 10:59:02.102841,Peggybury,0
432,7393,36.73,Entertainment,2025-12-14 22:08:01.598704,Montgomeryport,0
106,8386,51.96,Travel,2026-03-20 14:37:01.574115,Michaelfort,0
312,7798,87.28,Travel,2025-10-21 20:51:01.675465,West Kimberly,0
202,9089,84.03,Travel,2026-02-27 15:51:01.797216,Angelamouth,0
139,6889,127.55,Bills,2025-10-24 21:53:01.766515,Sarahborough,0
6,7893,4181.63,Shopping,2025-12-13 03:04:02.146265,Korea,1
13,4120,43.39,Entertainment,2026-01-05 11:29:01.578879,Port Annberg,0
148,0974,129.74,Entertainment,2026-02-03 10:53:01.830758,East Samanthafort,0
228,0313,172.46,Bills,2025-10-05 21:10:02.048127,Saraview,0
329,6742,179.02,Bills,2026-03-25 19:38:01.574898,Stephanieside,0
113,1355,122.58,Shopping,2026-03-25 18:08:01.492006,Patrickshire,0
59,2749,142.69,Entertainment,2026-01-25 20:55:01.493855,North Jill,0
278,0013,2398.3,Shopping,2026-03-12 03:29:02.143627,Kenya,1
187,1456,37.51,Food,2026-02-19 16:10:01.934703,East Kyle,0
